2020-12-14 11:04:28 DEBUG logging:38 - Logging Provider: org.jboss.logging.Log4jLoggerProvider
2020-12-14 11:04:29 DEBUG HibernatePersistenceProvider:88 - Located and parsed 1 persistence units; checking each
2020-12-14 11:04:29 DEBUG HibernatePersistenceProvider:96 - Checking persistence-unit [name=SurveyBuilder, explicit-provider=org.hibernate.ejb.HibernatePersistence] against incoming persistence unit name [SurveyBuilder]
2020-12-14 11:04:29 DEBUG ProviderChecker:86 - Persistence-unit [SurveyBuilder] requested PersistenceProvider [org.hibernate.ejb.HibernatePersistence]
2020-12-14 11:04:29 WARN  ProviderChecker:58 - HHH015016: Encountered a deprecated javax.persistence.spi.PersistenceProvider [org.hibernate.ejb.HibernatePersistence]; [org.hibernate.jpa.HibernatePersistenceProvider] will be used instead.
2020-12-14 11:04:29 DEBUG LogHelper:102 - PersistenceUnitInfo [
	name: SurveyBuilder
	persistence provider classname: org.hibernate.ejb.HibernatePersistence
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/C:/Users/Siddharth/Desktop/SurveyBuilderDemo/target/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names [
		com.sbEntity.Survey
		com.sbEntity.Question
		com.sbEntity.Surveyor
		com.sbEntity.Respondent]
	Mapping files names []
	Properties [
		hibernate.connection.username: postgres
		hibernate.connection.password: Sid@1998
		hibernate.dialect: org.hibernate.dialect.PostgreSQLDialect
		hibernate.connection.url: jdbc:postgresql://localhost:5432/surveybuilder
		hibernate.connection.driver_class: org.postgresql.Driver
		hibernate.hbm2ddl.auto: update]
2020-12-14 11:04:29 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2020-12-14 11:04:29 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2020-12-14 11:04:29 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2020-12-14 11:04:29 INFO  Version:46 - HHH000412: Hibernate Core {5.4.1.Final}
2020-12-14 11:04:29 DEBUG Environment:199 - HHH000206: hibernate.properties not found
2020-12-14 11:04:29 DEBUG ServiceBinding:68 - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
2020-12-14 11:04:29 DEBUG RegionFactoryInitiator:118 - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
2020-12-14 11:04:29 DEBUG RegionFactoryInitiator:49 - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
2020-12-14 11:04:29 INFO  Version:49 - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2020-12-14 11:04:36 DEBUG AbstractEntityPersister:3784 - Static SQL for entity: com.sbEntity.Surveyor
2020-12-14 11:04:36 DEBUG AbstractEntityPersister:3789 -  Version select: select SurveyorId from Surveyor where SurveyorId =?
2020-12-14 11:04:36 DEBUG AbstractEntityPersister:3792 -  Snapshot select: select surveyor_.SurveyorId, surveyor_.emailId as emailId2_5_, surveyor_.name as name3_5_, surveyor_.password as password4_5_ from Surveyor surveyor_ where surveyor_.SurveyorId=?
2020-12-14 11:04:36 DEBUG AbstractEntityPersister:394 -  Insert 0: insert into Surveyor (emailId, name, password, SurveyorId) values (?, ?, ?, ?)
2020-12-14 11:04:36 DEBUG AbstractEntityPersister:394 -  Update 0: update Surveyor set emailId=?, name=?, password=? where SurveyorId=?
2020-12-14 11:04:36 DEBUG AbstractEntityPersister:394 -  Delete 0: delete from Surveyor where SurveyorId=?
2020-12-14 11:04:36 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@51351f28]
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : emailId
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : name
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : password
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : surveys
2020-12-14 11:04:36 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@15f2eda3]
2020-12-14 11:04:36 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@34cf294c]
2020-12-14 11:04:36 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2020-12-14 11:04:36 DEBUG LoadQueryJoinAndFetchProcessor:102 - processing queryspace <gen:0>
2020-12-14 11:04:36 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=com.sbEntity.Surveyor)
    - Returns
       - EntityReturnImpl(entity=com.sbEntity.Surveyor, querySpaceUid=<gen:0>, path=com.sbEntity.Surveyor)
          - CollectionAttributeFetchImpl(collection=com.sbEntity.Surveyor.surveys, querySpaceUid=<gen:1>, path=com.sbEntity.Surveyor.surveys)
             - (collection element) CollectionFetchableElementEntityGraph(entity=com.sbEntity.Survey, querySpaceUid=<gen:2>, path=com.sbEntity.Surveyor.surveys.<elements>)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.sbEntity.Surveyor)
          - SQL table alias mapping - surveyor0_
          - alias suffix - 0_
          - suffixed key columns - {Surveyor1_5_0_}

2020-12-14 11:04:36 DEBUG EntityLoader:137 - Static select for entity com.sbEntity.Surveyor [NONE]: select surveyor0_.SurveyorId as Surveyor1_5_0_, surveyor0_.emailId as emailId2_5_0_, surveyor0_.name as name3_5_0_, surveyor0_.password as password4_5_0_ from Surveyor surveyor0_ where surveyor0_.SurveyorId=?
2020-12-14 11:04:36 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@4d7aaca2]
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : emailId
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : name
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : password
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : surveys
2020-12-14 11:04:36 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@62566842]
2020-12-14 11:04:36 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@2f1ea80d]
2020-12-14 11:04:36 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2020-12-14 11:04:36 DEBUG LoadQueryJoinAndFetchProcessor:102 - processing queryspace <gen:0>
2020-12-14 11:04:36 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=com.sbEntity.Surveyor)
    - Returns
       - EntityReturnImpl(entity=com.sbEntity.Surveyor, querySpaceUid=<gen:0>, path=com.sbEntity.Surveyor)
          - CollectionAttributeFetchImpl(collection=com.sbEntity.Surveyor.surveys, querySpaceUid=<gen:1>, path=com.sbEntity.Surveyor.surveys)
             - (collection element) CollectionFetchableElementEntityGraph(entity=com.sbEntity.Survey, querySpaceUid=<gen:2>, path=com.sbEntity.Surveyor.surveys.<elements>)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.sbEntity.Surveyor)
          - SQL table alias mapping - surveyor0_
          - alias suffix - 0_
          - suffixed key columns - {Surveyor1_5_0_}

2020-12-14 11:04:36 DEBUG EntityLoader:137 - Static select for entity com.sbEntity.Surveyor [READ]: select surveyor0_.SurveyorId as Surveyor1_5_0_, surveyor0_.emailId as emailId2_5_0_, surveyor0_.name as name3_5_0_, surveyor0_.password as password4_5_0_ from Surveyor surveyor0_ where surveyor0_.SurveyorId=?
2020-12-14 11:04:36 DEBUG Loader:38 - Static select for action ACTION_MERGE on entity com.sbEntity.Surveyor: select surveyor0_.SurveyorId as Surveyor1_5_1_, surveyor0_.emailId as emailId2_5_1_, surveyor0_.name as name3_5_1_, surveyor0_.password as password4_5_1_, surveys1_.SurveyorId as Surveyor6_3_3_, surveys1_.sId as sId1_3_3_, surveys1_.sId as sId1_3_0_, surveys1_.dueDate as dueDate2_3_0_, surveys1_.feedback as feedback3_3_0_, surveys1_.status as status4_3_0_, surveys1_.SurveyorId as Surveyor6_3_0_, surveys1_.title as title5_3_0_ from Surveyor surveyor0_ left outer join survey surveys1_ on surveyor0_.SurveyorId=surveys1_.SurveyorId where surveyor0_.SurveyorId=?
2020-12-14 11:04:36 DEBUG Loader:38 - Static select for action ACTION_REFRESH on entity com.sbEntity.Surveyor: select surveyor0_.SurveyorId as Surveyor1_5_1_, surveyor0_.emailId as emailId2_5_1_, surveyor0_.name as name3_5_1_, surveyor0_.password as password4_5_1_, surveys1_.SurveyorId as Surveyor6_3_3_, surveys1_.sId as sId1_3_3_, surveys1_.sId as sId1_3_0_, surveys1_.dueDate as dueDate2_3_0_, surveys1_.feedback as feedback3_3_0_, surveys1_.status as status4_3_0_, surveys1_.SurveyorId as Surveyor6_3_0_, surveys1_.title as title5_3_0_ from Surveyor surveyor0_ left outer join survey surveys1_ on surveyor0_.SurveyorId=surveys1_.SurveyorId where surveyor0_.SurveyorId=?
2020-12-14 11:04:36 DEBUG AbstractEntityPersister:3784 - Static SQL for entity: com.sbEntity.Respondent
2020-12-14 11:04:36 DEBUG AbstractEntityPersister:3789 -  Version select: select respondentId from Respondent where respondentId =?
2020-12-14 11:04:36 DEBUG AbstractEntityPersister:3792 -  Snapshot select: select respondent_.respondentId, respondent_.emailId as emailId2_2_, respondent_.name as name3_2_, respondent_.password as password4_2_ from Respondent respondent_ where respondent_.respondentId=?
2020-12-14 11:04:36 DEBUG AbstractEntityPersister:394 -  Insert 0: insert into Respondent (emailId, name, password, respondentId) values (?, ?, ?, ?)
2020-12-14 11:04:36 DEBUG AbstractEntityPersister:394 -  Update 0: update Respondent set emailId=?, name=?, password=? where respondentId=?
2020-12-14 11:04:36 DEBUG AbstractEntityPersister:394 -  Delete 0: delete from Respondent where respondentId=?
2020-12-14 11:04:36 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@37191ef0]
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : emailId
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : name
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : password
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : surveys
2020-12-14 11:04:36 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@5edf2821]
2020-12-14 11:04:36 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@4dbad37]
2020-12-14 11:04:36 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2020-12-14 11:04:36 DEBUG LoadQueryJoinAndFetchProcessor:102 - processing queryspace <gen:0>
2020-12-14 11:04:36 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=com.sbEntity.Respondent)
    - Returns
       - EntityReturnImpl(entity=com.sbEntity.Respondent, querySpaceUid=<gen:0>, path=com.sbEntity.Respondent)
          - CollectionAttributeFetchImpl(collection=com.sbEntity.Respondent.surveys, querySpaceUid=<gen:1>, path=com.sbEntity.Respondent.surveys)
             - (collection element) CollectionFetchableElementEntityGraph(entity=com.sbEntity.Survey, querySpaceUid=<gen:2>, path=com.sbEntity.Respondent.surveys.<elements>)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.sbEntity.Respondent)
          - SQL table alias mapping - respondent0_
          - alias suffix - 0_
          - suffixed key columns - {responde1_2_0_}

2020-12-14 11:04:36 DEBUG EntityLoader:137 - Static select for entity com.sbEntity.Respondent [NONE]: select respondent0_.respondentId as responde1_2_0_, respondent0_.emailId as emailId2_2_0_, respondent0_.name as name3_2_0_, respondent0_.password as password4_2_0_ from Respondent respondent0_ where respondent0_.respondentId=?
2020-12-14 11:04:36 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@7b4acdc2]
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : emailId
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : name
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : password
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : surveys
2020-12-14 11:04:36 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@11bd803]
2020-12-14 11:04:36 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@58f07f02]
2020-12-14 11:04:36 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2020-12-14 11:04:36 DEBUG LoadQueryJoinAndFetchProcessor:102 - processing queryspace <gen:0>
2020-12-14 11:04:36 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=com.sbEntity.Respondent)
    - Returns
       - EntityReturnImpl(entity=com.sbEntity.Respondent, querySpaceUid=<gen:0>, path=com.sbEntity.Respondent)
          - CollectionAttributeFetchImpl(collection=com.sbEntity.Respondent.surveys, querySpaceUid=<gen:1>, path=com.sbEntity.Respondent.surveys)
             - (collection element) CollectionFetchableElementEntityGraph(entity=com.sbEntity.Survey, querySpaceUid=<gen:2>, path=com.sbEntity.Respondent.surveys.<elements>)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.sbEntity.Respondent)
          - SQL table alias mapping - respondent0_
          - alias suffix - 0_
          - suffixed key columns - {responde1_2_0_}

2020-12-14 11:04:36 DEBUG EntityLoader:137 - Static select for entity com.sbEntity.Respondent [READ]: select respondent0_.respondentId as responde1_2_0_, respondent0_.emailId as emailId2_2_0_, respondent0_.name as name3_2_0_, respondent0_.password as password4_2_0_ from Respondent respondent0_ where respondent0_.respondentId=?
2020-12-14 11:04:36 DEBUG Loader:38 - Static select for action ACTION_MERGE on entity com.sbEntity.Respondent: select respondent0_.respondentId as responde1_2_2_, respondent0_.emailId as emailId2_2_2_, respondent0_.name as name3_2_2_, respondent0_.password as password4_2_2_, surveys1_.respondentId as responde2_4_4_, survey2_.sId as sId1_4_4_, survey2_.sId as sId1_3_0_, survey2_.dueDate as dueDate2_3_0_, survey2_.feedback as feedback3_3_0_, survey2_.status as status4_3_0_, survey2_.SurveyorId as Surveyor6_3_0_, survey2_.title as title5_3_0_, surveyor3_.SurveyorId as Surveyor1_5_1_, surveyor3_.emailId as emailId2_5_1_, surveyor3_.name as name3_5_1_, surveyor3_.password as password4_5_1_ from Respondent respondent0_ left outer join Survey_Respondent surveys1_ on respondent0_.respondentId=surveys1_.respondentId left outer join survey survey2_ on surveys1_.sId=survey2_.sId left outer join Surveyor surveyor3_ on survey2_.SurveyorId=surveyor3_.SurveyorId where respondent0_.respondentId=?
2020-12-14 11:04:36 DEBUG Loader:38 - Static select for action ACTION_REFRESH on entity com.sbEntity.Respondent: select respondent0_.respondentId as responde1_2_2_, respondent0_.emailId as emailId2_2_2_, respondent0_.name as name3_2_2_, respondent0_.password as password4_2_2_, surveys1_.respondentId as responde2_4_4_, survey2_.sId as sId1_4_4_, survey2_.sId as sId1_3_0_, survey2_.dueDate as dueDate2_3_0_, survey2_.feedback as feedback3_3_0_, survey2_.status as status4_3_0_, survey2_.SurveyorId as Surveyor6_3_0_, survey2_.title as title5_3_0_, surveyor3_.SurveyorId as Surveyor1_5_1_, surveyor3_.emailId as emailId2_5_1_, surveyor3_.name as name3_5_1_, surveyor3_.password as password4_5_1_ from Respondent respondent0_ left outer join Survey_Respondent surveys1_ on respondent0_.respondentId=surveys1_.respondentId left outer join survey survey2_ on surveys1_.sId=survey2_.sId left outer join Surveyor surveyor3_ on survey2_.SurveyorId=surveyor3_.SurveyorId where respondent0_.respondentId=?
2020-12-14 11:04:36 DEBUG AbstractEntityPersister:3784 - Static SQL for entity: com.sbEntity.Survey
2020-12-14 11:04:36 DEBUG AbstractEntityPersister:3789 -  Version select: select sId from survey where sId =?
2020-12-14 11:04:36 DEBUG AbstractEntityPersister:3792 -  Snapshot select: select survey_.sId, survey_.dueDate as dueDate2_3_, survey_.feedback as feedback3_3_, survey_.status as status4_3_, survey_.SurveyorId as Surveyor6_3_, survey_.title as title5_3_ from survey survey_ where survey_.sId=?
2020-12-14 11:04:36 DEBUG AbstractEntityPersister:394 -  Insert 0: insert into survey (dueDate, feedback, status, SurveyorId, title, sId) values (?, ?, ?, ?, ?, ?)
2020-12-14 11:04:36 DEBUG AbstractEntityPersister:394 -  Update 0: update survey set dueDate=?, feedback=?, status=?, SurveyorId=?, title=? where sId=?
2020-12-14 11:04:36 DEBUG AbstractEntityPersister:394 -  Delete 0: delete from survey where sId=?
2020-12-14 11:04:36 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@75798d03]
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : dueDate
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : feedback
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : questions
2020-12-14 11:04:36 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@1ffcf674]
2020-12-14 11:04:36 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@442f92e6]
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : respondent
2020-12-14 11:04:36 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:3> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@7d070ef5]
2020-12-14 11:04:36 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:4> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@7a55f148]
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : respondent.emailId
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : respondent.name
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : respondent.password
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : respondent.surveys
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : respondent.surveys
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : status
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : surveyor
2020-12-14 11:04:36 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:5> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@7f572c37]
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : surveyor.emailId
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : surveyor.name
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : surveyor.password
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : surveyor.surveys
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : surveyor.surveys
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : title
2020-12-14 11:04:36 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2020-12-14 11:04:36 DEBUG LoadQueryJoinAndFetchProcessor:102 - processing queryspace <gen:0>
2020-12-14 11:04:36 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=com.sbEntity.Survey)
    - Returns
       - EntityReturnImpl(entity=com.sbEntity.Survey, querySpaceUid=<gen:0>, path=com.sbEntity.Survey)
          - CollectionAttributeFetchImpl(collection=com.sbEntity.Survey.questions, querySpaceUid=<gen:1>, path=com.sbEntity.Survey.questions)
             - (collection element) CollectionFetchableElementEntityGraph(entity=com.sbEntity.Question, querySpaceUid=<gen:2>, path=com.sbEntity.Survey.questions.<elements>)
          - CollectionAttributeFetchImpl(collection=com.sbEntity.Survey.respondent, querySpaceUid=<gen:3>, path=com.sbEntity.Survey.respondent)
             - (collection element) CollectionFetchableElementEntityGraph(entity=com.sbEntity.Respondent, querySpaceUid=<gen:4>, path=com.sbEntity.Survey.respondent.<elements>)
          - EntityAttributeFetchImpl(entity=com.sbEntity.Surveyor, querySpaceUid=<gen:5>, path=com.sbEntity.Survey.surveyor)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.sbEntity.Survey)
          - SQL table alias mapping - survey0_
          - alias suffix - 0_
          - suffixed key columns - {sId1_3_0_}
          - JOIN (JoinDefinedByMetadata(respondent)) : <gen:0> -> <gen:3>
             - CollectionQuerySpaceImpl(uid=<gen:3>, collection=com.sbEntity.Survey.respondent)
                - SQL table alias mapping - respondent1_
                - alias suffix - 1_
                - suffixed key columns - {sId1_4_1_}
                - entity-element alias suffix - 2_
                - 2_entity-element suffixed key columns - responde1_2_2_
                - JOIN (JoinDefinedByMetadata(elements)) : <gen:3> -> <gen:4>
                   - EntityQuerySpaceImpl(uid=<gen:4>, entity=com.sbEntity.Respondent)
                      - SQL table alias mapping - respondent2_
                      - alias suffix - 2_
                      - suffixed key columns - {responde1_2_2_}
          - JOIN (JoinDefinedByMetadata(surveyor)) : <gen:0> -> <gen:5>
             - EntityQuerySpaceImpl(uid=<gen:5>, entity=com.sbEntity.Surveyor)
                - SQL table alias mapping - surveyor3_
                - alias suffix - 3_
                - suffixed key columns - {Surveyor1_5_3_}

2020-12-14 11:04:36 DEBUG EntityLoader:137 - Static select for entity com.sbEntity.Survey [NONE]: select survey0_.sId as sId1_3_0_, survey0_.dueDate as dueDate2_3_0_, survey0_.feedback as feedback3_3_0_, survey0_.status as status4_3_0_, survey0_.SurveyorId as Surveyor6_3_0_, survey0_.title as title5_3_0_, respondent1_.sId as sId1_4_1_, respondent2_.respondentId as responde2_4_1_, respondent2_.respondentId as responde1_2_2_, respondent2_.emailId as emailId2_2_2_, respondent2_.name as name3_2_2_, respondent2_.password as password4_2_2_, surveyor3_.SurveyorId as Surveyor1_5_3_, surveyor3_.emailId as emailId2_5_3_, surveyor3_.name as name3_5_3_, surveyor3_.password as password4_5_3_ from survey survey0_ left outer join Survey_Respondent respondent1_ on survey0_.sId=respondent1_.sId left outer join Respondent respondent2_ on respondent1_.respondentId=respondent2_.respondentId left outer join Surveyor surveyor3_ on survey0_.SurveyorId=surveyor3_.SurveyorId where survey0_.sId=?
2020-12-14 11:04:36 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@3f93e4a8]
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : dueDate
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : feedback
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : questions
2020-12-14 11:04:36 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@5445f5ba]
2020-12-14 11:04:36 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@1431267b]
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : respondent
2020-12-14 11:04:36 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:3> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@342726f1]
2020-12-14 11:04:36 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:4> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@c808207]
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : respondent.emailId
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : respondent.name
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : respondent.password
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : respondent.surveys
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : respondent.surveys
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : status
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : surveyor
2020-12-14 11:04:36 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:5> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@67110f71]
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : surveyor.emailId
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : surveyor.name
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : surveyor.password
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : surveyor.surveys
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : surveyor.surveys
2020-12-14 11:04:36 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : title
2020-12-14 11:04:36 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2020-12-14 11:04:36 DEBUG LoadQueryJoinAndFetchProcessor:102 - processing queryspace <gen:0>
2020-12-14 11:04:36 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=com.sbEntity.Survey)
    - Returns
       - EntityReturnImpl(entity=com.sbEntity.Survey, querySpaceUid=<gen:0>, path=com.sbEntity.Survey)
          - CollectionAttributeFetchImpl(collection=com.sbEntity.Survey.questions, querySpaceUid=<gen:1>, path=com.sbEntity.Survey.questions)
             - (collection element) CollectionFetchableElementEntityGraph(entity=com.sbEntity.Question, querySpaceUid=<gen:2>, path=com.sbEntity.Survey.questions.<elements>)
          - CollectionAttributeFetchImpl(collection=com.sbEntity.Survey.respondent, querySpaceUid=<gen:3>, path=com.sbEntity.Survey.respondent)
             - (collection element) CollectionFetchableElementEntityGraph(entity=com.sbEntity.Respondent, querySpaceUid=<gen:4>, path=com.sbEntity.Survey.respondent.<elements>)
          - EntityAttributeFetchImpl(entity=com.sbEntity.Surveyor, querySpaceUid=<gen:5>, path=com.sbEntity.Survey.surveyor)
    - QuerySpaces
